,Year,Datetime,Home Team Name,Away Team Name,Home Team Continent,Away Team Continent,Home_GDP,Home_POP,Home_INC,Away_GDP,Away_POP,Away_INC,Home_RK,Away_RK,Home_Rating,Away_Rating,Home_AverageRank,Away_AverageRank,Home_AverageRating,Away_AverageRating,Home_YearRank,Away_YearRank,Home_YearRating,Away_YearRating,Home_MatchesTotal,Away_MatchesTotal,Home_MathcesHome,Away_MathcesHome,Home_MatchesAway,Away_MatchesAway,Home_MatchesNeutral,Away_MatchesNeutral,Home_MatchesWins,Away_MatchesWins,Home_MatchesLosses,Away_MatchesLosses,Home_MatchesDraws,Away_MatchesDraws,Home_GoalsFor,Away_GoalsFor,Home_GoalsAgainst,Away_GoalsAgainst,Home_FIFA_RK,Away_FIFA_RK,Home_FIFA_PTS,Away_FIFA_PTS,Home Team Goals,Away Team Goals
420,2018,2018-06-25 18:00:00,Uruguay,Russian Federation,South America,Europe,64233966861.2518,3436645.0,14863.2560207218,1574199387070.9,144496739.0,8397.439453125,13.0,44.0,1866.0,1698.0,12.0,22.0,1875.0,1741.0,-2.0,-5.0,-49.0,7.0,917.0,700.0,308.0,254.0,395.0,329.0,214.0,117.0,399.0,363.0,296.0,153.0,222.0,184.0,1461.0,1227.0,1157.0,683.0,14.0,70.0,1018.0,457.0,3.0,0.0
421,2018,2018-06-25 17:00:00,Saudi Arabia,"Egypt, Arab Rep.",Asia,Africa,688586094412.68,33101183.0,17149.9488917664,235733695652.174,96442590.0,2150.31222263113,68.0,50.0,1567.0,1658.0,77.0,34.0,1490.0,1672.0,-2.0,-3.0,-10.0,-12.0,686.0,757.0,277.0,309.0,122.0,247.0,287.0,201.0,336.0,383.0,193.0,193.0,157.0,181.0,1106.0,1339.0,737.0,815.0,67.0,45.0,465.0,649.0,2.0,1.0
422,2018,2018-06-25 20:00:00,Spain,Morocco,Europe,Africa,1312539279462.36,46593236.0,23802.7567998904,109682728023.112,35581257.0,2663.78271484375,3.0,45.0,2031.0,1691.0,7.0,44.0,1937.0,1649.0,3.0,13.0,52.0,89.0,678.0,611.0,297.0,261.0,266.0,202.0,115.0,148.0,397.0,284.0,129.0,150.0,152.0,177.0,1347.0,889.0,615.0,550.0,10.0,41.0,1126.0,686.0,2.0,2.0
423,2018,2018-06-25 21:00:00,"Iran, Islamic Rep.",Portugal,Asia,Europe,486630146443.617,80673888.0,4360.62519109295,221357874718.93,10300300.0,17258.5116986798,22.0,4.0,1800.0,1994.0,41.0,20.0,1645.0,1779.0,2.0,4.0,26.0,64.0,582.0,593.0,201.0,277.0,166.0,225.0,215.0,91.0,322.0,284.0,118.0,173.0,142.0,136.0,1086.0,991.0,462.0,696.0,37.0,4.0,708.0,1274.0,1.0,1.0
424,2018,2018-06-26 17:00:00,Australia,Peru,Oceania,South America,1326882872011.46,24601860.0,41987.8157786302,211007207483.515,31444299.0,5572.92316086709,35.0,12.0,1727.0,1882.0,34.0,35.0,1669.0,1666.0,1.0,8.0,18.0,48.0,549.0,614.0,242.0,237.0,200.0,221.0,107.0,156.0,279.0,198.0,154.0,263.0,116.0,153.0,1128.0,770.0,628.0,882.0,36.0,11.0,718.0,1125.0,0.0,2.0
425,2018,2018-06-26 17:00:00,Denmark,France,Europe,Europe,332121063806.391,5764980.0,49134.6046223964,2595151045197.65,66918020.0,32620.9812789291,18.0,5.0,1842.0,1989.0,20.0,17.0,1792.0,1772.0,17.0,-1.0,125.0,-20.0,806.0,829.0,364.0,425.0,361.0,310.0,81.0,94.0,367.0,401.0,278.0,255.0,161.0,173.0,1476.0,1463.0,1136.0,1187.0,12.0,7.0,1051.0,1198.0,0.0,0.0
426,2018,2018-06-26 21:00:00,Nigeria,Argentina,Africa,South America,375746469538.666,190873247.0,1660.07656548444,643628665302.155,44044811.0,12493.7720428652,43.0,6.0,1699.0,1984.0,40.0,5.0,1665.0,1983.0,5.0,-4.0,30.0,-61.0,606.0,1004.0,211.0,355.0,239.0,391.0,156.0,258.0,277.0,537.0,154.0,218.0,175.0,249.0,908.0,1890.0,621.0,1065.0,48.0,5.0,618.0,1241.0,1.0,2.0
427,2018,2018-06-26 21:00:00,Iceland,Croatia,Europe,Europe,24728285177.4603,343400.0,58170.1920548783,56214427431.2,4124531.0,11310.5685528478,21.0,16.0,1812.0,1856.0,82.0,12.0,1407.0,1874.0,6.0,-1.0,46.0,-30.0,425.0,296.0,185.0,121.0,206.0,128.0,34.0,47.0,133.0,157.0,213.0,58.0,79.0,81.0,508.0,519.0,707.0,283.0,22.0,20.0,908.0,945.0,1.0,2.0
428,2018,2018-06-27 17:00:00,"Korea, Rep.",Germany,Asia,Europe,1623901496835.79,51361911.0,25898.490913687,3690849152517.65,82657002.0,37677.1720444941,25.0,2.0,1760.0,2109.0,35.0,8.0,1681.0,1907.0,-3.0,1.0,-28.0,71.0,939.0,947.0,304.0,413.0,229.0,383.0,406.0,151.0,512.0,553.0,197.0,201.0,230.0,193.0,1715.0,2133.0,860.0,1113.0,57.0,1.0,544.0,1558.0,2.0,0.0
429,2018,2018-06-27 19:00:00,Mexico,Sweden,North America,Europe,1158913035796.37,124777326.0,7290.1570901384,541018749769.097,10057698.0,45603.2155282408,17.0,20.0,1848.0,1825.0,20.0,16.0,1774.0,1796.0,-5.0,6.0,-63.0,57.0,888.0,1021.0,272.0,444.0,242.0,464.0,374.0,113.0,456.0,502.0,225.0,299.0,207.0,220.0,1608.0,2074.0,925.0,1360.0,15.0,24.0,989.0,880.0,0.0,3.0
430,2018,2018-06-27 21:00:00,Serbia,Brazil,Europe,South America,44179055279.8887,7020858.0,5026.04951964824,2063514688761.98,207833825.0,8574.77696864069,23.0,1.0,1770.0,2113.0,20.0,4.0,1784.0,1993.0,10.0,0.0,44.0,26.0,768.0,967.0,268.0,341.0,380.0,314.0,120.0,312.0,360.0,610.0,241.0,157.0,167.0,200.0,1470.0,2102.0,1066.0,890.0,34.0,2.0,751.0,1431.0,0.0,2.0
431,2018,2018-06-27 21:00:00,Switzerland,Costa Rica,Europe,North America,704478516963.855,8451840.0,63880.5240578711,60516043590.1832,4949955.0,10929.6396226226,13.0,31.0,1866.0,1745.0,28.0,34.0,1675.0,1693.0,3.0,-14.0,9.0,-109.0,794.0,677.0,384.0,229.0,353.0,242.0,57.0,206.0,276.0,315.0,348.0,200.0,170.0,162.0,1155.0,1218.0,1365.0,770.0,6.0,23.0,1199.0,884.0,2.0,2.0
432,2018,2018-06-28 17:00:00,Japan,Poland,Asia,Europe,4930837369151.42,126972000.0,30559.6891026237,526508877305.321,37974826.0,11677.8739465197,42.0,18.0,1706.0,1842.0,64.0,30.0,1439.0,1707.0,-12.0,0.0,-47.0,-9.0,717.0,823.0,280.0,346.0,181.0,374.0,256.0,103.0,333.0,356.0,232.0,264.0,152.0,203.0,1239.0,1405.0,886.0,1121.0,61.0,8.0,521.0,1183.0,0.0,1.0
433,2018,2018-06-28 18:00:00,Senegal,Colombia,Africa,South America,20996564751.5994,15419354.0,1193.36406553354,311883730690.129,48909844.0,5304.66904664084,27.0,9.0,1751.0,1926.0,58.0,52.0,1575.0,1584.0,18.0,0.0,78.0,-3.0,580.0,553.0,189.0,163.0,224.0,201.0,167.0,189.0,245.0,215.0,171.0,190.0,164.0,148.0,767.0,695.0,577.0,665.0,27.0,16.0,838.0,986.0,0.0,1.0
434,2018,2018-06-28 21:00:00,Panama,Tunisia,North America,Africa,62202725200.0,4106764.0,13237.2459864322,42164007605.1914,11433438.0,3406.55043443528,48.0,53.0,1671.0,1623.0,102.0,53.0,1335.0,1600.0,-7.0,8.0,-18.0,32.0,477.0,644.0,172.0,292.0,180.0,218.0,125.0,134.0,150.0,263.0,208.0,198.0,119.0,183.0,574.0,913.0,744.0,728.0,55.0,21.0,571.0,910.0,1.0,2.0
435,2018,2018-06-28 20:00:00,England,Belgium,Europe,Europe,2699016715111.39,66058859.0,34060.8031040403,502764720556.354,11375158.0,36240.0579176753,7.0,8.0,1933.0,1928.0,4.0,24.0,1979.0,1737.0,2.0,5.0,4.0,22.0,1048.0,773.0,457.0,374.0,488.0,337.0,103.0,62.0,607.0,325.0,198.0,285.0,243.0,163.0,2449.0,1359.0,1046.0,1271.0,12.0,3.0,1051.0,1298.0,0.0,1.0
436,2018,2018-06-30 17:00:00,France,Argentina,Europe,South America,2595151045197.65,66918020.0,32620.9812789291,643628665302.155,44044811.0,12493.7720428652,5.0,6.0,1989.0,1984.0,17.0,5.0,1772.0,1983.0,-1.0,-4.0,-20.0,-61.0,829.0,1004.0,425.0,355.0,310.0,391.0,94.0,258.0,401.0,537.0,255.0,218.0,173.0,249.0,1463.0,1890.0,1187.0,1065.0,7.0,5.0,1198.0,1241.0,4.0,3.0
437,2018,2018-06-30 21:00:00,Uruguay,Portugal,South America,Europe,64233966861.2518,3436645.0,14863.2560207218,221357874718.93,10300300.0,17258.5116986798,13.0,4.0,1866.0,1994.0,12.0,20.0,1875.0,1779.0,-2.0,4.0,-49.0,64.0,917.0,593.0,308.0,277.0,395.0,225.0,214.0,91.0,399.0,284.0,296.0,173.0,222.0,136.0,1461.0,991.0,1157.0,696.0,14.0,4.0,1018.0,1274.0,2.0,1.0
438,2018,2018-07-01 17:00:00,Spain,Russian Federation,Europe,Europe,1312539279462.36,46593236.0,23802.7567998904,1574199387070.9,144496739.0,8397.439453125,3.0,44.0,2031.0,1698.0,7.0,22.0,1937.0,1741.0,3.0,-5.0,52.0,7.0,678.0,700.0,297.0,254.0,266.0,329.0,115.0,117.0,397.0,363.0,129.0,153.0,152.0,184.0,1347.0,1227.0,615.0,683.0,10.0,70.0,1126.0,457.0,1.0,1.0
439,2018,2018-07-01 21:00:00,Croatia,Denmark,Europe,Europe,56214427431.2,4124531.0,11310.5685528478,332121063806.391,5764980.0,49134.6046223964,16.0,18.0,1856.0,1842.0,12.0,20.0,1874.0,1792.0,-1.0,17.0,-30.0,125.0,296.0,806.0,121.0,364.0,128.0,361.0,47.0,81.0,157.0,367.0,58.0,278.0,81.0,161.0,519.0,1476.0,283.0,1136.0,20.0,12.0,945.0,1051.0,1.0,1.0
440,2018,2018-07-02 18:00:00,Brazil,Mexico,South America,North America,2063514688761.98,207833825.0,8574.77696864069,1158913035796.37,124777326.0,7290.1570901384,1.0,17.0,2113.0,1848.0,4.0,20.0,1993.0,1774.0,0.0,-5.0,26.0,-63.0,967.0,888.0,341.0,272.0,314.0,242.0,312.0,374.0,610.0,456.0,157.0,225.0,200.0,207.0,2102.0,1608.0,890.0,925.0,2.0,15.0,1431.0,989.0,2.0,0.0
441,2018,2018-07-02 21:00:00,Belgium,Japan,Europe,Asia,502764720556.354,11375158.0,36240.0579176753,4930837369151.42,126972000.0,30559.6891026237,8.0,42.0,1928.0,1706.0,24.0,64.0,1737.0,1439.0,5.0,-12.0,22.0,-47.0,773.0,717.0,374.0,280.0,337.0,181.0,62.0,256.0,325.0,333.0,285.0,232.0,163.0,152.0,1359.0,1239.0,1271.0,886.0,3.0,61.0,1298.0,521.0,3.0,2.0
442,2018,2018-07-03 17:00:00,Sweden,Switzerland,Europe,Europe,541018749769.097,10057698.0,45603.2155282408,704478516963.855,8451840.0,63880.5240578711,20.0,13.0,1825.0,1866.0,16.0,28.0,1796.0,1675.0,6.0,3.0,57.0,9.0,1021.0,794.0,444.0,384.0,464.0,353.0,113.0,57.0,502.0,276.0,299.0,348.0,220.0,170.0,2074.0,1155.0,1360.0,1365.0,24.0,6.0,880.0,1199.0,1.0,0.0
443,2018,2018-07-03 21:00:00,Colombia,England,South America,Europe,311883730690.129,48909844.0,5304.66904664084,2699016715111.39,66058859.0,34060.8031040403,9.0,7.0,1926.0,1933.0,52.0,4.0,1584.0,1979.0,0.0,2.0,-3.0,4.0,553.0,1048.0,163.0,457.0,201.0,488.0,189.0,103.0,215.0,607.0,190.0,198.0,148.0,243.0,695.0,2449.0,665.0,1046.0,16.0,12.0,986.0,1051.0,1.0,1.0
444,2018,2018-07-06 17:00:00,Uruguay,France,South America,Europe,64233966861.2518,3436645.0,14863.2560207218,2595151045197.65,66918020.0,32620.9812789291,13.0,5.0,1866.0,1989.0,12.0,17.0,1875.0,1772.0,-2.0,-1.0,-49.0,-20.0,917.0,829.0,308.0,425.0,395.0,310.0,214.0,94.0,399.0,401.0,296.0,255.0,222.0,173.0,1461.0,1463.0,1157.0,1187.0,14.0,7.0,1018.0,1198.0,0.0,2.0
445,2018,2018-07-06 21:00:00,Brazil,Belgium,South America,Europe,2063514688761.98,207833825.0,8574.77696864069,502764720556.354,11375158.0,36240.0579176753,1.0,8.0,2113.0,1928.0,4.0,24.0,1993.0,1737.0,0.0,5.0,26.0,22.0,967.0,773.0,341.0,374.0,314.0,337.0,312.0,62.0,610.0,325.0,157.0,285.0,200.0,163.0,2102.0,1359.0,890.0,1271.0,2.0,3.0,1431.0,1298.0,1.0,2.0
446,2018,2018-07-07 18:00:00,Sweden,England,Europe,Europe,541018749769.097,10057698.0,45603.2155282408,2699016715111.39,66058859.0,34060.8031040403,20.0,7.0,1825.0,1933.0,16.0,4.0,1796.0,1979.0,6.0,2.0,57.0,4.0,1021.0,1048.0,444.0,457.0,464.0,488.0,113.0,103.0,502.0,607.0,299.0,198.0,220.0,243.0,2074.0,2449.0,1360.0,1046.0,24.0,12.0,880.0,1051.0,0.0,2.0
447,2018,2018-07-07 21:00:00,Russian Federation,Croatia,Europe,Europe,1574199387070.9,144496739.0,8397.439453125,56214427431.2,4124531.0,11310.5685528478,44.0,16.0,1698.0,1856.0,22.0,12.0,1741.0,1874.0,-5.0,-1.0,7.0,-30.0,700.0,296.0,254.0,121.0,329.0,128.0,117.0,47.0,363.0,157.0,153.0,58.0,184.0,81.0,1227.0,519.0,683.0,283.0,70.0,20.0,457.0,945.0,2.0,2.0
448,2018,2018-07-10 21:00:00,France,Belgium,Europe,Europe,2595151045197.65,66918020.0,32620.9812789291,502764720556.354,11375158.0,36240.0579176753,5.0,8.0,1989.0,1928.0,17.0,24.0,1772.0,1737.0,-1.0,5.0,-20.0,22.0,829.0,773.0,425.0,374.0,310.0,337.0,94.0,62.0,401.0,325.0,255.0,285.0,173.0,163.0,1463.0,1359.0,1187.0,1271.0,7.0,3.0,1198.0,1298.0,1.0,0.0
449,2018,2018-07-11 21:00:00,Croatia,England,Europe,Europe,56214427431.2,4124531.0,11310.5685528478,2699016715111.39,66058859.0,34060.8031040403,16.0,7.0,1856.0,1933.0,12.0,4.0,1874.0,1979.0,-1.0,2.0,-30.0,4.0,296.0,1048.0,121.0,457.0,128.0,488.0,47.0,103.0,157.0,607.0,58.0,198.0,81.0,243.0,519.0,2449.0,283.0,1046.0,20.0,12.0,945.0,1051.0,2.0,1.0
450,2018,2018-07-14 17:00:00,Belgium,England,Europe,Europe,502764720556.354,11375158.0,36240.0579176753,2699016715111.39,66058859.0,34060.8031040403,8.0,7.0,1928.0,1933.0,24.0,4.0,1737.0,1979.0,5.0,2.0,22.0,4.0,773.0,1048.0,374.0,457.0,337.0,488.0,62.0,103.0,325.0,607.0,285.0,198.0,163.0,243.0,1359.0,2449.0,1271.0,1046.0,3.0,12.0,1298.0,1051.0,2.0,0.0
451,2018,2018-07-15 18:00:00,France,Croatia,Europe,Europe,2595151045197.65,66918020.0,32620.9812789291,56214427431.2,4124531.0,11310.5685528478,5.0,16.0,1989.0,1856.0,17.0,12.0,1772.0,1874.0,-1.0,-1.0,-20.0,-30.0,829.0,296.0,425.0,121.0,310.0,128.0,94.0,47.0,401.0,157.0,255.0,58.0,173.0,81.0,1463.0,519.0,1187.0,283.0,7.0,20.0,1198.0,945.0,4.0,2.0
452,2022,2022-11-20 19:00:00,Qatar,Ecuador,Asia,South America,144411363345.27,2881060.0,37829.1279000868,99291124000.0,17643060.0,4184.17423664673,49.0,16.0,1663.0,1849.0,94.0,66.0,1407.0,1507.0,-2.0,3.0,23.0,23.0,619.0,548.0,285.0,172.0,137.0,193.0,197.0,183.0,257.0,164.0,204.0,246.0,158.0,138.0,887.0,670.0,719.0,871.0,50.0,44.0,1439.89,1464.39,,
453,2022,2022-11-21 19:00:00,Senegal,Netherlands,Africa,Europe,24493157583.2282,16743930.0,1275.06063956578,913865395789.886,17441500.0,42296.0224348672,42.0,12.0,1705.0,1929.0,57.0,15.0,1587.0,1843.0,-10.0,-5.0,-53.0,-65.0,624.0,845.0,200.0,400.0,236.0,342.0,188.0,103.0,272.0,432.0,177.0,230.0,175.0,183.0,835.0,1755.0,606.0,1081.0,18.0,8.0,1584.38,1694.51,,
454,2022,2022-11-21 16:00:00,England,"Iran, Islamic Rep.",Europe,Asia,2756900214107.32,67081000.0,,231547571240.469,83992953.0,1830.07925684713,6.0,20.0,2032.0,1836.0,4.0,40.0,1979.0,1652.0,3.0,9.0,70.0,73.0,1102.0,622.0,486.0,210.0,503.0,178.0,113.0,234.0,644.0,350.0,206.0,124.0,252.0,148.0,2580.0,1175.0,1079.0,483.0,5.0,20.0,1728.47,1564.61,,
455,2022,2022-11-21 22:00:00,United States,Wales,North America,Europe,20893743833000.0,331501080.0,53329.0188950558,,,,14.0,20.0,1860.0,1836.0,41.0,22.0,1637.0,1666.0,21.0,-2.0,114.0,7.0,753.0,689.0,431.0,321.0,243.0,340.0,79.0,28.0,333.0,221.0,264.0,317.0,156.0,151.0,1121.0,856.0,998.0,1118.0,16.0,19.0,1627.48,1569.82,,
456,2022,2022-11-22 22:00:00,France,Australia,Europe,Oceania,2630317731455.26,67379908.0,31771.785967947,1327836171068.51,25693267.0,40141.1574837384,2.0,34.0,2115.0,1733.0,17.0,34.0,1782.0,1670.0,1.0,5.0,22.0,21.0,882.0,580.0,450.0,246.0,327.0,211.0,105.0,123.0,438.0,297.0,259.0,161.0,185.0,122.0,1577.0,1193.0,1231.0,650.0,4.0,38.0,1759.78,1488.72,,
457,2022,2022-11-22 16:00:00,Denmark,Tunisia,Europe,Africa,356084867685.639,5831404.0,52666.348965617,42514151614.2796,11818618.0,3357.81168975041,10.0,53.0,1937.0,1640.0,20.0,52.0,1796.0,1602.0,3.0,2.0,10.0,22.0,856.0,695.0,389.0,310.0,379.0,230.0,88.0,155.0,396.0,291.0,285.0,211.0,175.0,193.0,1576.0,989.0,1168.0,772.0,10.0,30.0,1666.57,1507.54,,
458,2022,2022-11-22 19:00:00,Mexico,Poland,North America,Europe,1087117783073.31,128932753.0,6302.12408091677,596624355719.671,37899070.0,13314.9333160174,19.0,30.0,1840.0,1770.0,20.0,29.0,1778.0,1711.0,-7.0,-9.0,-91.0,-43.0,950.0,869.0,282.0,371.0,259.0,390.0,409.0,108.0,493.0,377.0,241.0,278.0,216.0,214.0,1714.0,1489.0,986.0,1171.0,13.0,26.0,1644.89,1548.59,,
459,2022,2022-11-22 13:00:00,Argentina,Saudi Arabia,South America,Asia,389591035520.675,45376763.0,7211.95593299884,703367841222.555,34813867.0,17428.071850716,3.0,56.0,2101.0,1628.0,5.0,77.0,1983.0,1494.0,5.0,14.0,110.0,73.0,1052.0,740.0,366.0,296.0,402.0,134.0,284.0,310.0,565.0,360.0,225.0,211.0,262.0,169.0,1975.0,1180.0,1105.0,796.0,3.0,51.0,1773.88,1437.78,,
460,2022,2022-11-23 22:00:00,Belgium,Canada,Europe,North America,521676942134.632,11544241.0,36490.7377866622,1645423407568.36,38037204.0,35025.272804657,4.0,29.0,2075.0,1785.0,24.0,48.0,1748.0,1597.0,-2.0,31.0,-36.0,185.0,825.0,425.0,397.0,133.0,354.0,182.0,74.0,110.0,365.0,162.0,291.0,165.0,169.0,98.0,1498.0,537.0,1311.0,551.0,2.0,41.0,1816.71,1475.0,,
461,2022,2022-11-23 19:00:00,Spain,Costa Rica,Europe,North America,1281484640043.58,47363419.0,22545.9584476334,62158002233.0279,5094114.0,10700.43143027,5.0,59.0,2037.0,1617.0,7.0,35.0,1940.0,1693.0,-1.0,-6.0,-13.0,-5.0,728.0,726.0,319.0,241.0,286.0,261.0,123.0,224.0,425.0,328.0,134.0,223.0,169.0,175.0,1460.0,1263.0,655.0,832.0,7.0,31.0,1715.22,1503.59,,
462,2022,2022-11-23 16:00:00,Germany,Japan,Europe,Asia,3846413928653.71,83160871.0,38425.6661395502,5040107754084.11,126261000.0,31210.2143161305,9.0,33.0,1963.0,1760.0,8.0,63.0,1909.0,1450.0,1.0,4.0,7.0,16.0,994.0,770.0,440.0,301.0,398.0,189.0,156.0,280.0,578.0,366.0,212.0,245.0,204.0,159.0,2244.0,1351.0,1169.0,933.0,11.0,24.0,1650.21,1559.54,,
463,2022,2022-11-23 13:00:00,Morocco,Croatia,Africa,Europe,114725065285.149,36910558.0,2668.45141601563,57203783203.0259,4047680.0,12132.9220956216,31.0,15.0,1766.0,1858.0,44.0,13.0,1652.0,1876.0,10.0,1.0,83.0,-2.0,656.0,347.0,285.0,140.0,208.0,149.0,163.0,58.0,312.0,181.0,156.0,74.0,188.0,92.0,967.0,606.0,576.0,353.0,22.0,12.0,1563.5,1645.64,,
464,2022,2022-11-24 13:00:00,Switzerland,Cameroon,Europe,Africa,752248045730.11,8636561.0,63793.5936531567,40804449726.0184,26545864.0,1269.22305584506,11.0,61.0,1934.0,1609.0,27.0,52.0,1682.0,1605.0,4.0,-3.0,63.0,3.0,842.0,602.0,404.0,165.0,372.0,234.0,66.0,203.0,298.0,263.0,359.0,158.0,185.0,181.0,1249.0,873.0,1414.0,659.0,15.0,43.0,1635.92,1471.44,,
465,2022,2022-11-24 16:00:00,Uruguay,"Korea, Rep.",South America,Asia,53560755046.5726,3473727.0,12228.7950720021,1637895802792.9,51836239.0,25281.8867373399,17.0,28.0,1848.0,1787.0,12.0,35.0,1877.0,1685.0,-6.0,-1.0,-106.0,15.0,962.0,988.0,318.0,325.0,410.0,237.0,234.0,426.0,421.0,539.0,308.0,207.0,233.0,242.0,1526.0,1790.0,1200.0,898.0,14.0,28.0,1638.71,1530.3,,
466,2022,2022-11-24 19:00:00,Portugal,Ghana,Europe,Africa,228539245045.341,10297081.0,17468.2513613822,70043199813.6885,31072945.0,1876.58422136172,8.0,62.0,1973.0,1604.0,19.0,42.0,1787.0,1657.0,-3.0,-5.0,-66.0,-3.0,642.0,707.0,298.0,227.0,243.0,274.0,101.0,206.0,311.0,347.0,180.0,187.0,151.0,173.0,1092.0,1145.0,738.0,722.0,9.0,61.0,1676.56,1393.0,,
467,2022,2022-11-24 22:00:00,Brazil,Serbia,South America,Europe,1448565936739.56,212559409.0,5801.14483388571,53335016425.4148,6899126.0,6310.02023993928,1.0,18.0,2149.0,1846.0,4.0,20.0,1997.0,1784.0,0.0,7.0,13.0,57.0,1018.0,813.0,362.0,285.0,327.0,399.0,329.0,129.0,647.0,382.0,161.0,250.0,210.0,181.0,2203.0,1549.0,909.0,1116.0,1.0,21.0,1841.3,1563.62,,
468,2022,2022-11-25 13:00:00,Wales,"Iran, Islamic Rep.",Europe,Asia,,,,231547571240.469,83992953.0,1830.07925684713,20.0,20.0,1836.0,1836.0,22.0,40.0,1666.0,1652.0,-2.0,9.0,7.0,73.0,689.0,622.0,321.0,210.0,340.0,178.0,28.0,234.0,221.0,350.0,317.0,124.0,151.0,148.0,856.0,1175.0,1118.0,483.0,19.0,20.0,1569.82,1564.61,,
469,2022,2022-11-25 16:00:00,Qatar,Senegal,Asia,Africa,144411363345.27,2881060.0,37829.1279000868,24493157583.2282,16743930.0,1275.06063956578,49.0,42.0,1663.0,1705.0,94.0,57.0,1407.0,1587.0,-2.0,-10.0,23.0,-53.0,619.0,624.0,285.0,200.0,137.0,236.0,197.0,188.0,257.0,272.0,204.0,177.0,158.0,175.0,887.0,835.0,719.0,606.0,50.0,18.0,1439.89,1584.38,,
470,2022,2022-11-25 19:00:00,Netherlands,Ecuador,Europe,South America,913865395789.886,17441500.0,42296.0224348672,99291124000.0,17643060.0,4184.17423664673,12.0,16.0,1929.0,1849.0,15.0,66.0,1843.0,1507.0,-5.0,3.0,-65.0,23.0,845.0,548.0,400.0,172.0,342.0,193.0,103.0,183.0,432.0,164.0,230.0,246.0,183.0,138.0,1755.0,670.0,1081.0,871.0,8.0,44.0,1694.51,1464.39,,
471,2022,2022-11-25 22:00:00,England,United States,Europe,North America,2756900214107.32,67081000.0,,20893743833000.0,331501080.0,53329.0188950558,6.0,14.0,2032.0,1860.0,4.0,41.0,1979.0,1637.0,3.0,21.0,70.0,114.0,1102.0,753.0,486.0,431.0,503.0,243.0,113.0,79.0,644.0,333.0,206.0,264.0,252.0,156.0,2580.0,1121.0,1079.0,998.0,5.0,16.0,1728.47,1627.48,,
472,2022,2022-11-26 13:00:00,Tunisia,Australia,Africa,Oceania,42514151614.2796,11818618.0,3357.81168975041,1327836171068.51,25693267.0,40141.1574837384,53.0,34.0,1640.0,1733.0,52.0,34.0,1602.0,1670.0,2.0,5.0,22.0,21.0,695.0,580.0,310.0,246.0,230.0,211.0,155.0,123.0,291.0,297.0,211.0,161.0,193.0,122.0,989.0,1193.0,772.0,650.0,30.0,38.0,1507.54,1488.72,,
473,2022,2022-11-26 16:00:00,Poland,Saudi Arabia,Europe,Asia,596624355719.671,37899070.0,13314.9333160174,703367841222.555,34813867.0,17428.071850716,30.0,56.0,1770.0,1628.0,29.0,77.0,1711.0,1494.0,-9.0,14.0,-43.0,73.0,869.0,740.0,371.0,296.0,390.0,134.0,108.0,310.0,377.0,360.0,278.0,211.0,214.0,169.0,1489.0,1180.0,1171.0,796.0,26.0,51.0,1548.59,1437.78,,
474,2022,2022-11-26 19:00:00,France,Denmark,Europe,Europe,2630317731455.26,67379908.0,31771.785967947,356084867685.639,5831404.0,52666.348965617,2.0,10.0,2115.0,1937.0,17.0,20.0,1782.0,1796.0,1.0,3.0,22.0,10.0,882.0,856.0,450.0,389.0,327.0,379.0,105.0,88.0,438.0,396.0,259.0,285.0,185.0,175.0,1577.0,1576.0,1231.0,1168.0,4.0,10.0,1759.78,1666.57,,
475,2022,2022-11-26 22:00:00,Argentina,Mexico,South America,North America,389591035520.675,45376763.0,7211.95593299884,1087117783073.31,128932753.0,6302.12408091677,3.0,19.0,2101.0,1840.0,5.0,20.0,1983.0,1778.0,5.0,-7.0,110.0,-91.0,1052.0,950.0,366.0,282.0,402.0,259.0,284.0,409.0,565.0,493.0,225.0,241.0,262.0,216.0,1975.0,1714.0,1105.0,986.0,3.0,13.0,1773.88,1644.89,,
476,2022,2022-11-27 13:00:00,Japan,Costa Rica,Asia,North America,5040107754084.11,126261000.0,31210.2143161305,62158002233.0279,5094114.0,10700.43143027,33.0,59.0,1760.0,1617.0,63.0,35.0,1450.0,1693.0,4.0,-6.0,16.0,-5.0,770.0,726.0,301.0,241.0,189.0,261.0,280.0,224.0,366.0,328.0,245.0,223.0,159.0,175.0,1351.0,1263.0,933.0,832.0,24.0,31.0,1559.54,1503.59,,
477,2022,2022-11-27 16:00:00,Belgium,Morocco,Europe,Africa,521676942134.632,11544241.0,36490.7377866622,114725065285.149,36910558.0,2668.45141601563,4.0,31.0,2075.0,1766.0,24.0,44.0,1748.0,1652.0,-2.0,10.0,-36.0,83.0,825.0,656.0,397.0,285.0,354.0,208.0,74.0,163.0,365.0,312.0,291.0,156.0,169.0,188.0,1498.0,967.0,1311.0,576.0,2.0,22.0,1816.71,1563.5,,
478,2022,2022-11-27 19:00:00,Croatia,Canada,Europe,North America,57203783203.0259,4047680.0,12132.9220956216,1645423407568.36,38037204.0,35025.272804657,15.0,29.0,1858.0,1785.0,13.0,48.0,1876.0,1597.0,1.0,31.0,-2.0,185.0,347.0,425.0,140.0,133.0,149.0,182.0,58.0,110.0,181.0,162.0,74.0,165.0,92.0,98.0,606.0,537.0,353.0,551.0,12.0,41.0,1645.64,1475.0,,
